117131,117771,CI,12565,3300,2024-01-24,2024-01-24
116087,116722,CI,12480,650,2024-01-24,2024-01-24
114806,115439,CI,12366,300,2024-01-24,2024-01-24
113547,114178,CI,12283,300,2024-01-24,2024-01-24
116485,117121,CI,151016,450,2024-01-24,2024-01-24
116626,117263,CI,151023,450,2024-01-24,2024-01-24
116702,117339,CI,151020,450,2024-01-24,2024-01-24
112805,113435,CI,150881,1050,2024-01-24,2024-01-24
116488,117124,CI,151014,450,2024-01-24,2024-01-24
116484,117120,CI,151011,450,2024-01-24,2024-01-24
116465,117101,CI,CT01-0229,600,2024-01-24,2024-01-24
116461,117097,CI,2401-00324,1000,2024-01-24,2024-01-24
115859,116493,CI,1903,2450,2024-01-24,2024-01-24
116483,117119,CI,151010,450,2024-01-24,2024-01-24
112358,112985,CI,112358,1950,2024-01-24,2024-01-24
116268,116904,CI,4162370,700,2024-01-24,2024-01-24
112375,113002,CI,112375,1850,2024-01-24,2024-01-24
116846,117483,CI,116846,700,2024-01-24,2024-01-24
112373,113000,CI,112373,1850,2024-01-24,2024-01-24
116151,116786,CI,116151,565,2024-01-24,2024-01-24
114701,115334,CI,SE1305,2200,2024-01-24,2024-01-24
116420,117056,CI,4725,775,2024-01-24,2024-01-24
116751,117388,CI,54114,150.00,2024-01-24,2024-01-24
114161,114790,CI,43715,485,2024-01-24,2024-01-24
112926,113557,CI,14405,2200,2024-01-24,2024-01-24
116596,117233,CI,116596,1375,2024-01-24,2024-01-24
116704,117341,CI,116704,1375,2024-01-24,2024-01-24
115418,116052,CI,115418,1375,2024-01-24,2024-01-24
116413,117049,MISC,,,,2024-01-24
60330,60742,NOA,,,,2024-01-24
60330,60742,NOA,,,,2024-01-24
114390,115022,POD,,,,2024-01-24
117094,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
104882,105478,RCF,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
114390,115022,RCF,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
113354,113986,MISC,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
104882,105478,POD,,,,2024-01-24
116173,116808,CI,116173,2945,2024-01-24,2024-01-24
113354,113986,POD,,,,2024-01-24
114776,115409,FACT,,,,2024-01-24
114776,115409,NOA,,,,2024-01-24
115672,116306,CI,,1850,2024-01-24,2024-01-24
114776,115409,POD,,,,2024-01-24
102216,102798,RCF,,,,2024-01-24
114776,115409,RCF,,,,2024-01-24
116641,117278,CI,335,650,2024-01-24,2024-01-24
115151,115785,CI,20846,4150,2024-01-24,2024-01-24
116471,117107,CI,43692,1350,2024-01-24,2024-01-24
116909,117546,CI,43718,1200,2024-01-24,2024-01-24
112926,113557,CI,14405,2200,2024-01-24,2024-01-24
115806,116439,CI,115806,1375,2024-01-24,2024-01-24
116088,116723,CI,39537,550,2024-01-24,2024-01-24
115410,116044,CI,42479,400,2024-01-24,2024-01-24
114968,115602,BL,,,,2024-01-24
115828,116461,RCF,,,,2024-01-24
116173,116808,CI,116173,2945,2024-01-24,2024-01-24
114968,115602,RCF,,,,2024-01-24
115828,116461,BL,,,,2024-01-24
114110,114739,NOA,,,,2024-01-24
111189,111813,NOA,,,,2024-01-24
111189,111813,RCF,,,,2024-01-24
115797,116430,BL,,,,2024-01-24
114110,114739,RCF,,,,2024-01-24
114110,114739,BL,,,,2024-01-24
111189,111813,CI,OTR-13727616,1150,2024-01-24,2024-01-24
115797,116430,RCF,,,,2024-01-24
115672,116306,CI,,1850,2024-01-24,2024-01-24
116641,117278,CI,335,650,2024-01-24,2024-01-24
115151,115785,CI,20846,4150,2024-01-24,2024-01-24
116471,117107,CI,43692,1350,2024-01-24,2024-01-24
116909,117546,CI,43718,1200,2024-01-24,2024-01-24
116088,116723,CI,39537,550,2024-01-24,2024-01-24
112926,113557,CI,14405,2200,2024-01-24,2024-01-24
115806,116439,CI,115806,1375,2024-01-24,2024-01-24
114844,115477,CI,8378,1700,2024-01-24,2024-01-24
116704,117341,CI,116704,1375,2024-01-24,2024-01-24
116596,117233,CI,116596,1375,2024-01-24,2024-01-24
116381,117017,FACT,,,,2024-01-24
112820,113450,RCF,,,,2024-01-24
116695,117332,CI,116695,1375,2024-01-24,2024-01-24
115418,116052,CI,115418,1375,2024-01-24,2024-01-24
115360,115994,RCF,,,,2024-01-24
102216,102798,RCF,,,,2024-01-24
116381,117017,NOA,,,,2024-01-24
111189,111813,POD,,,,2024-01-24
112820,113450,POD,,,,2024-01-24
116279,116915,NOA,,,,2024-01-24
116381,117017,RCF,,,,2024-01-24
116381,117017,TCR,,,,2024-01-24
116381,117017,BL,,,,2024-01-24
113338,113969,POD,,,,2024-01-24
116279,116915,RCF,,,,2024-01-24
97627,,NOA,,,,2024-01-24
116279,116915,BL,,,,2024-01-24
97627,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
115529,116163,POD,,,,2024-01-24
115529,116163,RCF,,,,2024-01-24
115529,116163,POD,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
114960,115594,POD,,,,2024-01-24
114960,115594,RCF,,,,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
114702,115335,NOA,,,,2024-01-24
115819,116452,FACT,,,,2024-01-24
890463,,NOA,,,,2024-01-24
116127,116762,FACT,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
890463,,NOA,,,,2024-01-24
114962,115596,NOA,,,,2024-01-24
117094,,NOA,,,,2024-01-24
114182,114812,RCF,,,,2024-01-24
116312,116948,RCF,,,,2024-01-24
116127,116762,NOA,,,,2024-01-24
114702,115335,RCF,,,,2024-01-24
115819,116452,NOA,,,,2024-01-24
114182,114812,BL,,,,2024-01-24
114702,115335,POD,,,,2024-01-24
116312,116948,WGT,,,,2024-01-24
114962,115596,RCF,,,,2024-01-24
116312,116948,BL,,,,2024-01-24
115819,116452,RCF,,,,2024-01-24
116127,116762,RCF,,,,2024-01-24
114962,115596,BL,,,,2024-01-24
115819,116452,POD,,,,2024-01-24
113526,114157,RCF,,,,2024-01-24
115819,116452,WGT,,,,2024-01-24
116130,116765,FACT,,,,2024-01-24
113526,114157,POD,,,,2024-01-24
116130,116765,NOA,,,,2024-01-24
116127,116762,POD,,,,2024-01-24
116268,116904,NOA,,,,2024-01-24
116268,116904,RCF,,,,2024-01-24
116130,116765,RCF,,,,2024-01-24
113723,114354,RCF,,,,2024-01-24
116130,116765,POD,,,,2024-01-24
115356,115990,NOA,,0,2024-01-24,2024-01-24
116268,116904,BL,,,,2024-01-24
113723,114354,POD,,,,2024-01-24
115385,116019,RCF,,,,2024-01-24
115385,116019,POD,,,,2024-01-24
113354,113986,MISC,,0,2024-01-24,2024-01-24
115410,,FACT,,,,2024-01-24
115427,116061,RCF,,,,2024-01-24
115410,,NOA,,,,2024-01-24
115427,116061,POD,,,,2024-01-24
116298,116934,RCF,,,,2024-01-24
115410,116044,RCF,,,,2024-01-24
115410,116044,POD,,,,2024-01-24
116298,116934,POD,,,,2024-01-24
115410,116044,WGT,,,,2024-01-24
116926,117563,RCF,,,,2024-01-24
116926,117563,WGT,,,,2024-01-24
116926,117563,POD,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
115734,116367,MISC,,,,2024-01-24
116940,117577,RCF,,,,2024-01-24
116940,117577,POD,,,,2024-01-24
116641,117278,FACT,,,,2024-01-24
116641,117278,NOA,,,,2024-01-24
116641,117278,RCF,,,,2024-01-24
116641,117278,POD,,,,2024-01-24
115151,115785,FACT,,,,2024-01-24
113354,113986,MISC,,0,2024-01-24,2024-01-24
115151,115785,NOA,,,,2024-01-24
113354,113986,MISC,,0,2024-01-24,2024-01-24
115151,115785,RCF,,,,2024-01-24
115151,115785,POD,,,,2024-01-24
113354,113986,MISC,,0,2024-01-24,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
117098,117738,FACT,,,,2024-01-24
117098,117738,NOA,,,,2024-01-24
115531,116165,POD,,0,2024-01-24,2024-01-24
117098,117738,RCF,,,,2024-01-24
117098,117738,POD,,,,2024-01-24
116785,117422,POD,,0,2024-01-24,2024-01-24
117099,117739,FACT,,,,2024-01-24
117099,117739,NOA,,,,2024-01-24
94287,94840,NOA,,0,2024-01-24,2024-01-24
116770,,NOA,,,,2024-01-24
117099,117739,RCF,,,,2024-01-24
115575,116209,FACT,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
117071,117710,NOA,,,,2024-01-24
117099,117739,POD,,,,2024-01-24
115575,116209,NOA,,,,2024-01-24
114626,115259,RCF,,,,2024-01-24
116631,117268,FACT,,,,2024-01-24
117071,117710,RCF,,,,2024-01-24
115575,116209,RCF,,,,2024-01-24
117071,117710,POD,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
116631,117268,NOA,,,,2024-01-24
114626,115259,POD,,,,2024-01-24
115575,116209,BL,,,,2024-01-24
114626,115259,TCR,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
116631,117268,RCF,,,,2024-01-24
116631,117268,POD,,,,2024-01-24
115910,116545,NOA,,,,2024-01-24
77336,77809,LOR,,,,2024-01-24
77336,77809,LOR,,,,2024-01-24
115910,116545,RCF,,,,2024-01-24
77336,77809,NOA,,,,2024-01-24
115910,116545,BL,,,,2024-01-24
115910,116545,MISC,,,,2024-01-24
115743,116376,FACT,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
115743,116376,NOA,,,,2024-01-24
115743,116376,RCF,,,,2024-01-24
115743,116376,MISC,,,,2024-01-24
115743,116376,POD,,,,2024-01-24
114161,114790,FACT,,,,2024-01-24
114161,114790,NOA,,,,2024-01-24
114161,114790,RCF,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
114161,114790,POD,,,,2024-01-24
116471,117107,FACT,,,,2024-01-24
116471,117107,NOA,,,,2024-01-24
114960,115594,FACT,,,,2024-01-24
116471,117107,RCF,,,,2024-01-24
114960,115594,NOA,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
116471,117107,BL,,,,2024-01-24
114960,115594,POD,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
116485,117121,FACT,,,,2024-01-24
116909,117546,FACT,,,,2024-01-24
116485,117121,NOA,,,,2024-01-24
116485,117121,LOR,,,,2024-01-24
116909,117546,NOA,,,,2024-01-24
115385,116019,FACT,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
115385,116019,NOA,,,,2024-01-24
115554,116188,NOA,,,,2024-01-24
116485,117121,RCF,,,,2024-01-24
116909,117546,RCF,,,,2024-01-24
116485,117121,BL,,,,2024-01-24
115385,116019,RCF,,,,2024-01-24
116909,117546,BL,,,,2024-01-24
116485,117121,WGT,,,,2024-01-24
115413,,FACT,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
115413,,NOA,,,,2024-01-24
115554,116188,RCF,,,,2024-01-24
115554,116188,MISC,,,,2024-01-24
115385,116019,POD,,,,2024-01-24
115554,116188,BL,,,,2024-01-24
116151,116786,FACT,,,,2024-01-24
116151,116786,NOA,,,,2024-01-24
114795,115428,RCF,,,,2024-01-24
114795,115428,POD,,,,2024-01-24
116151,116786,RCF,,,,2024-01-24
114795,115428,RCF,,,,2024-01-24
116151,116786,POD,,,,2024-01-24
114795,115428,BL,,,,2024-01-24
116105,116740,RCF,,,,2024-01-24
116420,117056,RCF,,,,2024-01-24
116420,117056,POD,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
116105,116740,POD,,,,2024-01-24
115738,116371,FACT,,,,2024-01-24
115738,116371,NOA,,,,2024-01-24
115738,116371,RCF,,,,2024-01-24
115738,116371,POD,,,,2024-01-24
114386,115018,NOA,,,,2024-01-24
114386,115018,POD,,,,2024-01-24
114386,115018,RCF,,,,2024-01-24
114960,115594,RCF,,,,2024-01-24
94287,94840,MISC,,0,2024-01-24,2024-01-24
115312,,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-25
113041,113672,FACT,,,,2024-01-24
115312,,NOA,,,,2024-01-24
114851,115484,NOA,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
113041,113672,NOA,,,,2024-01-24
116626,117263,FACT,,,,2024-01-24
116088,116723,RCF,,,,2024-01-24
115312,,LOR,,,,2024-01-24
116626,117263,NOA,,,,2024-01-24
114851,115484,RCF,,,,2024-01-24
115312,,LOR,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
116626,117263,LOR,,,,2024-01-24
114851,115484,BL,,,,2024-01-24
113041,113672,WGT,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
116088,116723,POD,,,,2024-01-24
116626,117263,RCF,,,,2024-01-24
116088,116723,POD,,,,2024-01-24
116626,117263,BL,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
116626,117263,WGT,,,,2024-01-24
116088,116723,POD,,,,2024-01-24
113041,113672,RCF,,,,2024-01-24
116702,117339,FACT,,,,2024-01-24
116702,117339,NOA,,,,2024-01-24
113041,113672,WGT,,,,2024-01-24
115568,116202,FACT,,,,2024-01-24
115568,116202,NOA,,,,2024-01-24
116702,117339,LOR,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
115568,116202,RCF,,,,2024-01-24
116702,117339,RCF,,,,2024-01-24
116702,117339,BL,,,,2024-01-24
115568,116202,POD,,,,2024-01-24
116702,117339,WGT,,,,2024-01-24
113041,113672,RCF,,,,2024-01-24
112805,113435,FACT,,,,2024-01-24
115809,116442,FACT,,,,2024-01-24
112805,113435,NOA,,,,2024-01-24
113041,113672,FACT,,,,2024-01-24
115809,116442,NOA,,,,2024-01-24
112805,113435,LOR,,,,2024-01-24
113041,113672,NOA,,,,2024-01-24
112805,113435,BL,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
115809,116442,RCF,,,,2024-01-24
115809,116442,MISC,,,,2024-01-24
115809,116442,POD,,,,2024-01-24
112805,113435,RCF,,,,2024-01-24
113041,113672,WGT,,,,2024-01-24
150775,,FACT,,,,2024-01-24
150775,,NOA,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
150775,,LOR,,,,2024-01-24
113041,113672,RCF,,,,2024-01-24
113041,113672,POD,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
113041,113672,RCF,,,,2024-01-24
116488,117124,FACT,,,,2024-01-24
116488,117124,NOA,,,,2024-01-24
113041,113672,WGT,,,,2024-01-24
116488,117124,LOR,,,,2024-01-24
115797,116430,POD,,,,2024-01-24
115797,116430,RCF,,,,2024-01-24
116488,117124,RCF,,,,2024-01-24
116488,117124,BL,,,,2024-01-24
113020,113651,POD,,,,2024-01-24
116488,117124,WGT,,,,2024-01-24
116483,117119,FACT,,,,2024-01-24
116483,117119,NOA,,,,2024-01-24
116483,117119,LOR,,,,2024-01-24
116483,117119,RCF,,,,2024-01-24
116483,117119,BL,,,,2024-01-24
116483,117119,WGT,,,,2024-01-24
151019,,FACT,,,,2024-01-24
151019,,NOA,,,,2024-01-24
151019,,LOR,,,,2024-01-24
116484,117120,FACT,,,,2024-01-24
116484,117120,NOA,,,,2024-01-24
116484,117120,LOR,,,,2024-01-24
116484,117120,RCF,,,,2024-01-24
116484,117120,BL,,,,2024-01-24
116484,117120,WGT,,,,2024-01-24
114956,115590,FACT,,,,2024-01-24
117322,,NOA,,,,2024-01-24
114956,115590,NOA,,,,2024-01-24
117358,118000,NOA,,,,2024-01-25
116141,116776,POD,,,,2024-01-24
117771,,NOA,,,,2024-01-24
117771,,NOA,,,,2024-01-24
115671,116305,RCF,,,,2024-01-24
104876,105472,RCF,,,,2024-01-24
115671,116305,BL,,,,2024-01-24
117358,118000,RCF,,,,2024-01-25
116690,117327,FACT,,,,2024-01-24
104876,105472,POD,,,,2024-01-24
117358,118000,POD,,,,2024-01-25
115671,116305,POD,,,,2024-01-24
116690,117327,NOA,,,,2024-01-24
114956,115590,RCF,,,,2024-01-24
116251,116887,NOA,,,,2024-01-25
0000000000,,LOR,,,,2024-01-24
116251,116887,RCF,,,,2024-01-25
0000000000,,LOR,,,,2024-01-24
116690,117327,RCF,,,,2024-01-24
116166,116801,FACT,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
116166,116801,NOA,,,,2024-01-24
116690,117327,POD,,,,2024-01-24
0000000000,,LOR,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
116166,116801,RCF,,,,2024-01-24
116251,116887,POD,,,,2024-01-25
0000000000,,LOR,,,,2024-01-24
116166,116801,BL,,,,2024-01-24
116690,117327,WGT,,,,2024-01-24
116690,117327,MISC,,,,2024-01-24
0000000000,,LOR,,,,2024-01-24
0000000000,,LOR,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,LOR,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
0000000000,,LOR,,,,2024-01-24
117771,,NOA,,,,2024-01-24
117771,,NOA,,,,2024-01-24
116589,117225,FACT,,,,2024-01-24
116589,117225,NOA,,,,2024-01-24
116589,117225,RCF,,,,2024-01-24
116589,117225,BL,,,,2024-01-24
115108,115742,NOA,,,,2024-01-24
115108,115742,RCF,,,,2024-01-24
115108,115742,BL,,,,2024-01-24
115108,115742,RCF,,,,2024-01-24
115108,115742,BL,,,,2024-01-24
0000000000,,NOA,,,,2024-01-24
115385,116019,RCF,,,,2024-01-24
115385,116019,POD,,,,2024-01-24
113354,113986,MISC,,0,2024-01-24,2024-01-24
115556,116190,MISC,,,,2024-01-24
115556,116190,POD,,,,2024-01-24
114104,114733,BL,,,,2024-01-24
103377,103965,RCF,,,,2024-01-24
114701,115334,RCF,,,,2024-01-24
108136,108751,RCF,,,,2024-01-24
112242,112868,BL,,,,2024-01-24
114701,115334,POD,,,,2024-01-24
114701,115334,NOA,,,,2024-01-24
113354,113986,NOA,,,,2024-01-24
108136,108751,POD,,,,2024-01-24
111839,112461,FACT,,,,2024-01-24
113354,113986,RCF,,,,2024-01-24
111839,112461,NOA,,,,2024-01-24
113354,113986,MISC,,,,2024-01-24
111839,112461,RCF,,,,2024-01-24
113354,113986,BL,,,,2024-01-24
111839,112461,POD,,,,2024-01-24
115161,115795,NOA,,,,2024-01-24
115161,115795,RCF,,,,2024-01-24
115161,115795,POD,,,,2024-01-24
113932,114559,RCF,,,,2024-01-24
113932,114559,POD,,,,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
103377,103965,MISC,,0,2024-01-24,2024-01-24
